date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:32:24	123076/123076	---M--	200	added ('OK')	image/jpeg	etag:%2263e62882-1e0c4%22	https://www.zuyyu.in/static/website/img/cafe.jpg	C:/Users/PC/Desktop/web%20htrack/zyu/zyu/www.zuyyu.in/static/website/img/cafe.jpg	(from https://www.zuyyu.in/cafe/)
16:32:24	271427/271427	---M--	200	added ('OK')	image/jpeg	etag:%2263e62882-42443%22	https://www.zuyyu.in/static/website/img/bakery.jpg	C:/Users/PC/Desktop/web%20htrack/zyu/zyu/www.zuyyu.in/static/website/img/bakery.jpg	(from https://www.zuyyu.in/bakery/)
16:32:24	199096/199096	---M--	200	added ('OK')	image/jpeg	etag:%2263e62882-309b8%22	https://www.zuyyu.in/static/website/img/bar.jpg	C:/Users/PC/Desktop/web%20htrack/zyu/zyu/www.zuyyu.in/static/website/img/bar.jpg	(from https://www.zuyyu.in/bar/)
16:32:25	113877/113877	---M--	200	added ('OK')	image/jpeg	etag:%2263e62882-1bcd5%22	https://www.zuyyu.in/static/website/img/ice-cream.jpg	C:/Users/PC/Desktop/web%20htrack/zyu/zyu/www.zuyyu.in/static/website/img/ice-cream.jpg	(from https://www.zuyyu.in/ice-cream-and-dessert-shop/)
16:32:26	142138/142138	---M--	200	added ('OK')	image/jpeg	etag:%2263e62882-22b3a%22	https://www.zuyyu.in/static/website/img/fast-food.jpg	C:/Users/PC/Desktop/web%20htrack/zyu/zyu/www.zuyyu.in/static/website/img/fast-food.jpg	(from https://www.zuyyu.in/fast-food/)
16:32:26	257913/257913	---M--	200	added ('OK')	image/jpeg	etag:%2263e62882-3ef79%22	https://www.zuyyu.in/static/website/img/self-service-restaurant.jpg	C:/Users/PC/Desktop/web%20htrack/zyu/zyu/www.zuyyu.in/static/website/img/self-service-restaurant.jpg	(from https://www.zuyyu.in/self-service-restaurant/)
16:32:27	170878/170878	---M--	200	added ('OK')	image/jpeg	etag:%2263e62882-29b7e%22	https://www.zuyyu.in/static/website/img/cloud-kitchen.jpg	C:/Users/PC/Desktop/web%20htrack/zyu/zyu/www.zuyyu.in/static/website/img/cloud-kitchen.jpg	(from https://www.zuyyu.in/cloud-kitchen/)
16:32:27	264985/264985	---M--	200	added ('OK')	image/jpeg	etag:%2263e62882-40b19%22	https://www.zuyyu.in/static/website/img/food-court-canteen.jpg	C:/Users/PC/Desktop/web%20htrack/zyu/zyu/www.zuyyu.in/static/website/img/food-court-canteen.jpg	(from https://www.zuyyu.in/food-court-and-canteen/)
16:32:27	262867/262867	---M--	200	added ('OK')	image/jpeg	etag:%2263e62882-402d3%22	https://www.zuyyu.in/static/website/img/corporate.jpg	C:/Users/PC/Desktop/web%20htrack/zyu/zyu/www.zuyyu.in/static/website/img/corporate.jpg	(from https://www.zuyyu.in/corporates/)
16:32:28	557256/557256	---M--	200	added ('OK')	image/png	etag:%2262b14631-880c8%22	https://www.zuyyu.in/static/website/img/about_banner.png	C:/Users/PC/Desktop/web%20htrack/zyu/zyu/www.zuyyu.in/static/website/img/about_banner.png	(from https://www.zuyyu.in/about/)
16:32:28	662072/662072	---M--	200	added ('OK')	image/png	etag:%2262b14631-a1a38%22	https://www.zuyyu.in/static/website/img/our-vision.png	C:/Users/PC/Desktop/web%20htrack/zyu/zyu/www.zuyyu.in/static/website/img/our-vision.png	(from https://www.zuyyu.in/about/)
16:32:28	884/884	---MC-	200	added ('OK')	text/javascript	date:Thu,%2016%20May%202024%2011:02:28%20GMT	https://www.google.com/recaptcha/api.js?render=6LfVcWwgAAAAAAZv5z0wUpuAFFaTxTibOFA362L6	C:/Users/PC/Desktop/web%20htrack/zyu/zyu/www.google.com/recaptcha/api33a6.js	(from https://www.zuyyu.in/contact/)
16:32:29	369522/369522	---M--	200	added ('OK')	image/jpeg	etag:%2263e62882-5a372%22	https://www.zuyyu.in/static/website/img/pizza-shop.jpg	C:/Users/PC/Desktop/web%20htrack/zyu/zyu/www.zuyyu.in/static/website/img/pizza-shop.jpg	(from https://www.zuyyu.in/pizza-shop/)
16:32:29	9531/9531	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20May%202024%2011:02:29%20GMT	https://www.zuyyu.in/blog/post.html	C:/Users/PC/Desktop/web%20htrack/zyu/zyu/www.zuyyu.in/blog/post.html	(from https://www.zuyyu.in/blog/)
16:32:29	331377/331377	---M--	200	added ('OK')	image/png	etag:%2262ab1b6f-50e71%22	https://www.zuyyu.in/media/blog/3-3d886f0f3f374de09a875ec25804b1bd.png	C:/Users/PC/Desktop/web%20htrack/zyu/zyu/www.zuyyu.in/media/blog/3-3d886f0f3f374de09a875ec25804b1bd.png	(from https://www.zuyyu.in/blog/)
16:32:30	19547/19547	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20May%202024%2011:02:30%20GMT	https://www.zuyyu.in/blog/how-digital-menus-save-restaurants-from-extra-cost	C:/Users/PC/Desktop/web%20htrack/zyu/zyu/www.zuyyu.in/blog/how-digital-menus-save-restaurants-from-extra-cost.html	(from https://www.zuyyu.in/blog/)
16:32:30	20388/20388	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20May%202024%2011:02:30%20GMT	https://www.zuyyu.in/blog/how-businesses-can-benefit-qr-based-systems	C:/Users/PC/Desktop/web%20htrack/zyu/zyu/www.zuyyu.in/blog/how-businesses-can-benefit-qr-based-systems.html	(from https://www.zuyyu.in/blog/)
16:32:31	301887/301887	---M--	200	added ('OK')	image/png	etag:%2262ac1b12-49b3f%22	https://www.zuyyu.in/media/blog/1-dad86146d3ec462987982a990f3bd6a3.png	C:/Users/PC/Desktop/web%20htrack/zyu/zyu/www.zuyyu.in/media/blog/1-dad86146d3ec462987982a990f3bd6a3.png	(from https://www.zuyyu.in/blog/)
16:32:33	378969/378969	---M--	200	added ('OK')	image/jpeg	etag:%2265488695-5c859%22	https://www.zuyyu.in/static/website/img/reseller_banner.jpg	C:/Users/PC/Desktop/web%20htrack/zyu/zyu/www.zuyyu.in/static/website/img/reseller_banner.jpg	(from https://www.zuyyu.in/reseller/)
16:32:34	458662/458662	---M--	200	added ('OK')	image/png	etag:%2265488695-6ffa6%22	https://www.zuyyu.in/static/website/img/reseller.png	C:/Users/PC/Desktop/web%20htrack/zyu/zyu/www.zuyyu.in/static/website/img/reseller.png	(from https://www.zuyyu.in/reseller/)
